index,timestamp_start,timestamp_end,seconds,f_stop,shutter_speed,iso,ev,height_m,distance_m,horizontal_speed_ms,descent_speed_ms,longitude,latitude,zoom
68,"00:00:35,718","00:00:36,251",35.718,1.8,1/1062,113,0.0,46.0,81.0,0.0,6.0,-119.936111,37.568703,1.2
69,"00:00:36,251","00:00:36,784",36.251,1.8,1/1062,113,0.0,46.0,81.0,0.0,6.0,-119.936111,37.568703,1.2
70,"00:00:36,784","00:00:37,317",36.784,1.8,1/1062,113,0.0,46.0,81.0,0.0,6.0,-119.936111,37.568703,1.2
71,"00:00:37,317","00:00:37,850",37.317,1.8,1/1062,113,0.0,46.0,88.0,0.0,6.0,-119.936035,37.568729,1.2
72,"00:00:37,850","00:00:38,383",37.85,1.8,1/1062,113,0.0,46.0,92.0,0.0,5.9,-119.935989,37.568748,1.2
73,"00:00:38,383","00:00:38,916",38.383,1.8,1/1062,113,0.0,46.0,92.0,0.0,5.9,-119.935989,37.568748,1.2
74,"00:00:38,916","00:00:39,449",38.916,1.8,1/1062,113,0.0,46.0,97.0,0.0,6.0,-119.935921,37.568775,1.2
75,"00:00:39,449","00:00:39,982",39.449,1.8,1/1112,113,0.0,46.0,97.0,0.0,6.0,-119.935921,37.568775,1.2
76,"00:00:39,982","00:00:40,516",39.982,1.8,1/1410,113,0.0,46.0,103.0,0.1,5.1,-119.935875,37.568794,1.2
77,"00:00:40,516","00:00:41,049",40.516,1.8,1/1718,114,0.0,46.0,103.0,0.1,5.1,-119.935875,37.568794,1.2
78,"00:00:41,049","00:00:41,582",41.049,1.8,1/2421,115,0.0,46.0,106.0,0.1,0.6,-119.935837,37.568802,1.2
79,"00:00:41,582","00:00:42,115",41.582,1.8,1/2703,117,0.0,46.0,106.0,0.1,0.6,-119.935837,37.568802,1.2
80,"00:00:42,115","00:00:42,648",42.115,1.8,1/2703,117,0.0,46.0,107.0,0.0,0.1,-119.935822,37.568806,1.2
81,"00:00:42,648","00:00:43,181",42.648,,,,,,,,,,,
82,"00:00:43,181","00:00:43,714",43.181,,,,,,,,,,,
83,"00:00:43,714","00:00:44,247",43.714,,,,,,,,,,,
84,"00:00:44,247","00:00:44,780",44.247,,,,,,,,,,,
85,"00:00:44,780","00:00:45,314",44.78,,,,,,,,,,,
86,"00:00:45,314","00:00:45,847",45.314,,,,,,,,,,,
87,"00:00:45,847","00:00:46,380",45.847,1.8,1/1658,113,0.0,47.0,107.0,0.0,0.0,-119.935822,37.568806,1.2
88,"00:00:46,380","00:00:46,913",46.38,1.8,1/1658,113,0.0,47.0,107.0,0.0,0.0,-119.935822,37.568806,1.2
89,"00:00:46,913","00:00:47,446",46.913,1.8,1/1658,113,0.0,47.0,107.0,0.0,0.0,-119.935822,37.568806,1.2
90,"00:00:47,446","00:00:47,979",47.446,1.8,1/1658,113,0.0,47.0,107.0,0.0,0.0,-119.935822,37.568806,1.2
91,"00:00:47,979","00:00:48,512",47.979,1.8,1/1658,113,0.0,47.0,107.0,0.0,0.1,-119.935822,37.568806,1.2
92,"00:00:48,512","00:00:49,045",48.512,1.8,1/1658,113,0.0,47.0,107.0,0.0,0.1,-119.935822,37.568806,1.2
93,"00:00:49,045","00:00:49,578",49.045,1.8,1/1718,113,0.0,47.0,107.0,0.0,0.1,-119.935822,37.568806,1.2
94,"00:00:49,578","00:00:50,112",49.578,1.8,1/1718,113,0.0,47.0,107.0,0.0,0.1,-119.935822,37.568806,1.2
95,"00:00:50,112","00:00:50,645",50.112,,,,,,,,,,,
96,"00:00:50,645","00:00:51,178",50.645,,,,,,,,,,,
97,"00:00:51,178","00:00:51,711",51.178,,,,,,,,,,,
98,"00:00:51,711","00:00:52,244",51.711,,,,,,,,,,,
99,"00:00:52,244","00:00:52,777",52.244,1.8,1/1718,113,0.0,46.0,109.0,0.0,0.2,-119.935799,37.568802,1.2
100,"00:00:52,777","00:00:53,310",52.777,1.8,1/1718,113,0.0,47.0,109.0,0.0,0.0,-119.935799,37.568802,1.2
101,"00:00:53,310","00:00:53,843",53.31,1.8,1/1718,113,0.0,47.0,109.0,0.0,0.0,-119.935799,37.568802,1.2
102,"00:00:53,843","00:00:54,376",53.843,,,,,,,,,,,
103,"00:00:54,376","00:00:54,909",54.376,,,,,,,,,,,
104,"00:00:54,909","00:00:55,443",54.909,1.8,1/1718,113,0.0,47.0,109.0,0.1,0.1,-119.935799,37.568802,1.1
105,"00:00:55,443","00:00:55,976",55.443,1.8,1/1658,113,0.0,47.0,109.0,0.1,0.1,-119.935799,37.568802,1.1
106,"00:00:55,976","00:00:56,509",55.976,1.8,1/984,113,0.0,47.0,109.0,0.0,0.1,-119.935799,37.568802,1.0
107,"00:00:56,509","00:00:57,042",56.509,1.8,1/648,113,0.0,47.0,109.0,0.0,0.1,-119.935799,37.568802,1.0
108,"00:00:57,042","00:00:57,575",57.042,1.8,1/598,113,0.0,47.0,109.0,0.0,0.1,-119.935799,37.568802,1.0
109,"00:00:57,575","00:00:58,108",57.575,1.8,1/598,113,0.0,47.0,109.0,0.0,0.0,-119.935799,37.568802,1.0
110,"00:00:58,108","00:00:58,641",58.108,1.8,1/598,113,0.0,47.0,109.0,0.0,0.0,-119.935799,37.568802,1.0
111,"00:00:58,641","00:00:59,174",58.641,1.8,1/598,113,0.0,47.0,109.0,0.0,0.0,-119.935799,37.568802,1.0
112,"00:00:59,174","00:00:59,707",59.174,1.8,1/598,113,0.0,46.0,109.0,0.1,0.0,-119.935799,37.568802,1.0
113,"00:00:59,707","00:01:00,241",59.707,1.8,1/598,113,0.0,47.0,109.0,0.0,0.1,-119.935799,37.568802,1.0
114,"00:01:00,241","00:01:00,774",60.241,1.8,1/598,113,0.0,47.0,109.0,0.0,0.1,-119.935799,37.568802,1.0
115,"00:01:00,774","00:01:01,307",60.774,1.8,1/598,113,0.0,46.0,109.0,0.0,0.0,-119.935799,37.568802,1.0
116,"00:01:01,307","00:01:01,840",61.307,1.8,1/598,113,0.0,46.0,109.0,0.0,0.0,-119.935799,37.568802,1.0
117,"00:01:01,840","00:01:02,373",61.84,1.8,1/598,113,0.0,46.0,109.0,0.0,0.0,-119.935799,37.568802,1.0
118,"00:01:02,373","00:01:02,906",62.373,1.8,1/598,113,0.0,46.0,109.0,0.0,0.0,-119.935799,37.568802,1.0
119,"00:01:02,906","00:01:03,439",62.906,1.8,1/598,113,0.0,47.0,109.0,0.0,0.1,-119.935799,37.568802,1.0
120,"00:01:03,439","00:01:03,972",63.439,1.8,1/598,113,0.0,47.0,109.0,0.0,0.1,-119.935799,37.568802,1.0
121,"00:01:03,972","00:01:04,505",63.972,1.8,1/598,113,0.0,47.0,109.0,0.0,0.0,-119.935799,37.568802,1.0
122,"00:01:04,505","00:01:05,038",64.505,1.8,1/598,113,0.0,47.0,109.0,0.0,0.0,-119.935799,37.568802,1.0
123,"00:01:05,038","00:01:05,572",65.038,1.8,1/598,113,0.0,47.0,109.0,0.0,0.1,-119.935799,37.568802,1.3
124,"00:01:05,572","00:01:06,105",65.572,1.8,1/598,113,0.0,47.0,109.0,0.8,0.3,-119.935799,37.568802,1.4
125,"00:01:06,105","00:01:06,638",66.105,1.8,1/618,113,0.0,47.0,109.0,0.8,0.3,-119.935799,37.568802,1.4
126,"00:01:06,638","00:01:07,171",66.638,1.8,1/626,113,0.0,47.0,109.0,0.8,0.3,-119.935799,37.568802,1.4
127,"00:01:07,171","00:01:07,704",67.171,1.8,1/626,113,0.0,48.0,109.0,0.5,0.8,-119.935799,37.568802,1.4
128,"00:01:07,704","00:01:08,237",67.704,1.8,1/626,113,0.0,48.0,109.0,0.1,1.2,-119.935806,37.568802,1.4
129,"00:01:08,237","00:01:08,770",68.237,1.8,1/626,113,0.0,48.0,109.0,0.1,1.2,-119.935806,37.568802,1.4
130,"00:01:08,770","00:01:09,303",68.77,1.8,1/626,113,0.0,48.0,107.0,0.1,1.1,-119.935822,37.568802,1.4
131,"00:01:09,303","00:01:09,836",69.303,1.8,1/626,113,0.0,48.0,107.0,0.1,1.1,-119.935822,37.568802,1.4
132,"00:01:09,836","00:01:10,370",69.836,1.8,1/626,113,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568806,1.4
133,"00:01:10,370","00:01:10,903",70.37,1.8,1/626,113,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568806,1.4
134,"00:01:10,903","00:01:11,436",70.903,1.8,1/626,113,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568806,1.4
135,"00:01:11,436","00:01:11,969",71.436,1.8,1/626,113,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568806,1.4
136,"00:01:11,969","00:01:12,502",71.969,1.8,1/626,113,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568806,1.2
137,"00:01:12,502","00:01:13,035",72.502,1.8,1/626,113,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568806,1.2
138,"00:01:13,035","00:01:13,568",73.035,1.8,1/626,113,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568806,1.2
139,"00:01:13,568","00:01:14,101",73.568,1.8,1/626,113,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568806,1.2
140,"00:01:14,101","00:01:14,634",74.101,1.8,1/626,113,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568806,1.1
141,"00:01:14,634","00:01:15,168",74.634,1.8,1/626,113,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568806,1.1
142,"00:01:15,168","00:01:15,701",75.168,1.8,1/626,113,0.0,48.0,106.0,0.0,0.1,-119.935837,37.568806,1.0
143,"00:01:15,701","00:01:16,234",75.701,1.8,1/626,113,0.0,48.0,106.0,0.0,0.2,-119.935837,37.568802,1.0
144,"00:01:16,234","00:01:16,767",76.23400000000001,1.8,1/626,113,0.0,48.0,106.0,0.0,0.2,-119.935837,37.568802,1.0
145,"00:01:16,767","00:01:17,300",76.767,1.8,1/626,113,0.0,48.0,106.0,0.0,0.2,-119.935837,37.568802,1.0
146,"00:01:17,300","00:01:17,833",77.3,1.8,1/626,113,0.0,48.0,106.0,0.1,2.2,-119.935837,37.56879,1.0
147,"00:01:17,833","00:01:18,366",77.833,1.8,1/626,113,0.0,48.0,106.0,0.0,0.2,-119.935837,37.568779,1.0
148,"00:01:18,366","00:01:18,899",78.366,1.8,1/626,113,0.0,48.0,106.0,0.0,0.2,-119.935837,37.568779,1.0
149,"00:01:18,899","00:01:19,432",78.899,1.8,1/626,113,0.0,48.0,106.0,0.0,0.1,-119.935837,37.568779,1.0
150,"00:01:19,432","00:01:19,965",79.432,1.8,1/626,113,0.0,48.0,106.0,0.0,0.1,-119.935837,37.568779,1.0
151,"00:01:19,965","00:01:20,499",79.965,1.8,1/626,113,0.0,48.0,106.0,0.0,0.1,-119.935837,37.568779,1.0
152,"00:01:20,499","00:01:21,032",80.499,1.8,1/626,113,0.0,48.0,106.0,0.0,0.1,-119.935837,37.568779,1.0
153,"00:01:21,032","00:01:21,565",81.032,1.8,1/626,113,0.0,48.0,106.0,0.0,0.1,-119.935837,37.568779,1.5
154,"00:01:21,565","00:01:22,098",81.565,1.8,1/626,113,0.0,48.0,106.0,0.0,0.1,-119.935837,37.568779,1.5
155,"00:01:22,098","00:01:22,631",82.098,1.8,1/626,113,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568779,2.0
156,"00:01:22,631","00:01:23,164",82.631,1.8,1/580,112,0.0,48.0,106.0,0.0,0.1,-119.935837,37.568779,2.0
157,"00:01:23,164","00:01:23,697",83.164,1.8,1/569,112,0.0,48.0,106.0,0.0,0.1,-119.935837,37.568779,2.0
158,"00:01:23,697","00:01:24,230",83.697,1.8,1/569,112,0.0,48.0,106.0,0.0,0.1,-119.935837,37.568779,2.0
159,"00:01:24,230","00:01:24,763",84.23,1.8,1/569,112,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568779,2.0
160,"00:01:24,763","00:01:25,297",84.763,1.8,1/569,112,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568779,2.0
161,"00:01:25,297","00:01:25,830",85.297,1.8,1/569,112,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568779,2.0
162,"00:01:25,830","00:01:26,363",85.83,1.8,1/569,112,0.0,48.0,106.0,0.0,0.1,-119.935837,37.568779,2.0
163,"00:01:26,363","00:01:26,896",86.363,1.8,1/569,112,0.0,48.0,106.0,0.0,0.1,-119.935837,37.568779,2.0
164,"00:01:26,896","00:01:27,429",86.896,1.8,1/569,112,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568779,1.6
165,"00:01:27,429","00:01:27,962",87.429,1.8,1/569,112,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568779,1.6
166,"00:01:27,962","00:01:28,495",87.962,1.8,1/569,112,0.0,48.0,106.0,0.0,0.1,-119.935837,37.568779,1.0
167,"00:01:28,495","00:01:29,028",88.495,1.8,1/569,112,0.0,48.0,106.0,0.0,0.1,-119.935837,37.568779,1.0
168,"00:01:29,028","00:01:29,561",89.02799999999999,1.8,1/569,112,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568779,1.0
169,"00:01:29,561","00:01:30,094",89.561,1.8,1/569,112,0.0,48.0,106.0,0.0,0.0,-119.935837,37.568779,1.0
170,"00:01:30,094","00:01:30,628",90.094,,,,,,,,,,,
171,"00:01:30,628","00:01:31,161",90.628,,,,,,,,,,,
172,"00:01:31,161","00:01:31,694",91.161,,,,,,,,,,,
173,"00:01:31,694","00:01:32,227",91.694,,,,,,,,,,,
174,"00:01:32,227","00:01:32,760",92.227,,,,,,,,,,,
175,"00:01:32,760","00:01:33,293",92.75999999999999,1.8,1/569,112,0.0,43.0,106.0,0.1,1.8,-119.935837,37.568779,1.0
176,"00:01:33,293","00:01:33,826",93.293,1.8,1/569,112,0.0,43.0,106.0,0.1,1.8,-119.935837,37.568779,1.0
177,"00:01:33,826","00:01:34,359",93.826,,,,,,,,,,,
178,"00:01:34,359","00:01:34,892",94.35900000000001,,,,,,,,,,,
179,"00:01:34,892","00:01:35,426",94.892,,,,,,,,,,,
180,"00:01:35,426","00:01:35,959",95.426,,,,,,,,,,,
181,"00:01:35,959","00:01:36,492",95.959,,,,,,,,,,,
182,"00:01:36,492","00:01:37,025",96.49199999999999,,,,,,,,,,,
183,"00:01:37,025","00:01:37,558",97.025,,,,,,,,,,,
184,"00:01:37,558","00:01:38,091",97.55799999999999,,,,,,,,,,,
185,"00:01:38,091","00:01:38,624",98.09100000000001,,,,,,,,,,,
186,"00:01:38,624","00:01:39,157",98.624,,,,,,,,,,,
187,"00:01:39,157","00:01:39,690",99.157,1.8,1/815,113,0.0,34.0,131.0,0.0,2.5,-119.935555,37.568752,1.0
188,"00:01:39,690","00:01:40,224",99.69,1.8,1/815,113,0.0,34.0,132.0,0.0,0.4,-119.935539,37.568745,1.0
189,"00:01:40,224","00:01:40,757",100.22399999999999,1.8,1/815,113,0.0,34.0,132.0,0.0,0.4,-119.935539,37.568745,1.0
190,"00:01:40,757","00:01:41,290",100.757,1.8,1/815,113,0.0,34.0,133.0,0.0,0.6,-119.935524,37.568741,1.0
191,"00:01:41,290","00:01:41,823",101.28999999999999,1.8,1/815,113,0.0,34.0,133.0,0.0,0.6,-119.935524,37.568741,1.0
192,"00:01:41,823","00:01:42,356",101.82300000000001,1.8,1/815,113,0.0,34.0,133.0,0.0,0.4,-119.935539,37.568729,1.0
193,"00:01:42,356","00:01:42,889",102.356,1.8,1/815,113,0.0,34.0,133.0,0.0,0.4,-119.935539,37.568729,1.0
194,"00:01:42,889","00:01:43,422",102.88900000000001,1.8,1/815,113,0.0,34.0,133.0,0.0,0.3,-119.935539,37.568726,1.0
195,"00:01:43,422","00:01:43,955",103.422,1.8,1/815,113,0.0,34.0,133.0,0.0,0.3,-119.935539,37.568726,1.0
196,"00:01:43,955","00:01:44,488",103.955,1.8,1/815,113,0.0,34.0,132.0,0.0,0.0,-119.935539,37.568726,1.0
197,"00:01:44,488","00:01:45,021",104.488,1.8,1/815,113,0.0,34.0,132.0,0.0,0.0,-119.935539,37.568726,1.0
198,"00:01:45,021","00:01:45,555",105.021,1.8,1/815,113,0.0,34.0,132.0,0.0,0.3,-119.935539,37.568722,1.0
199,"00:01:45,555","00:01:46,088",105.555,1.8,1/815,113,0.0,34.0,132.0,0.0,0.3,-119.935539,37.568722,1.0
200,"00:01:46,088","00:01:46,621",106.088,1.8,1/815,113,0.0,34.0,133.0,0.0,3.0,-119.935539,37.56871,1.0
201,"00:01:46,621","00:01:47,154",106.62100000000001,1.8,1/815,113,0.0,34.0,133.0,0.0,3.0,-119.935539,37.56871,1.0
202,"00:01:47,154","00:01:47,687",107.154,1.8,1/815,113,0.0,34.0,133.0,0.0,3.8,-119.935539,37.568687,1.0
203,"00:01:47,687","00:01:48,220",107.687,1.8,1/815,113,0.0,34.0,133.0,0.0,4.1,-119.935539,37.568653,1.0
204,"00:01:48,220","00:01:48,753",108.22,1.8,1/837,113,0.0,34.0,133.0,0.0,4.1,-119.935539,37.568653,1.0
205,"00:01:48,753","00:01:49,286",108.753,1.8,1/837,113,0.0,34.0,133.0,0.0,4.0,-119.935539,37.568619,1.0
206,"00:01:49,286","00:01:49,819",109.286,1.8,1/876,112,0.0,34.0,133.0,0.0,4.0,-119.935539,37.568619,1.0
207,"00:01:49,819","00:01:50,353",109.819,1.8,1/909,113,0.0,34.0,133.0,0.0,4.3,-119.935555,37.568573,1.0
208,"00:01:50,353","00:01:50,886",110.35300000000001,1.8,1/936,113,0.0,34.0,133.0,0.0,4.3,-119.935555,37.568573,1.0
209,"00:01:50,886","00:01:51,419",110.886,1.8,1/936,113,0.0,34.0,133.0,0.0,4.5,-119.935562,37.568542,1.0
210,"00:01:51,419","00:01:51,952",111.419,1.8,1/936,113,0.0,34.0,133.0,0.0,4.5,-119.935562,37.568542,1.0
211,"00:01:51,952","00:01:52,485",111.952,1.8,1/955,113,0.0,34.0,132.0,0.0,5.2,-119.935577,37.568501,1.0
212,"00:01:52,485","00:01:53,018",112.485,1.8,1/975,113,0.0,34.0,132.0,0.0,5.2,-119.935577,37.568501,1.0
213,"00:01:53,018","00:01:53,551",113.018,1.8,1/1016,114,0.0,34.0,131.0,0.0,5.5,-119.9356,37.568447,1.0
214,"00:01:53,551","00:01:54,084",113.551,1.8,1/1016,113,0.0,34.0,131.0,0.0,5.5,-119.9356,37.568447,1.0
215,"00:01:54,084","00:01:54,617",114.084,1.8,1/1016,113,0.0,34.0,131.0,0.0,5.7,-119.935631,37.568413,1.0
216,"00:01:54,617","00:01:55,150",114.61699999999999,1.8,1/1062,113,0.0,34.0,131.0,0.0,5.7,-119.935631,37.568413,1.0
217,"00:01:55,150","00:01:55,684",115.15,1.8,1/1062,113,0.0,34.0,129.0,0.1,5.5,-119.935654,37.568367,1.0
218,"00:01:55,684","00:01:56,217",115.684,1.8,1/1062,113,0.0,34.0,128.0,0.2,4.8,-119.935692,37.568333,1.0
219,"00:01:56,217","00:01:56,750",116.217,1.8,1/1112,113,0.0,34.0,128.0,0.2,4.8,-119.935692,37.568333,1.0
220,"00:01:56,750","00:01:57,283",116.75,1.8,1/1112,113,0.0,34.0,128.0,0.2,4.8,-119.935692,37.568333,1.0
221,"00:01:57,283","00:01:57,816",117.283,1.8,1/1112,113,0.0,34.0,126.0,0.0,5.6,-119.935745,37.568287,1.0
222,"00:01:57,816","00:01:58,349",117.816,1.8,1/1112,113,0.0,34.0,125.0,0.0,5.7,-119.935768,37.56826,1.0
223,"00:01:58,349","00:01:58,882",118.34899999999999,1.8,1/1153,113,0.0,34.0,125.0,0.0,5.7,-119.935768,37.56826,1.0
