index,timestamp_start,timestamp_end,seconds,f_stop,shutter_speed,iso,ev,height_m,distance_m,horizontal_speed_ms,descent_speed_ms,longitude,latitude,zoom
199,"00:01:45,555","00:01:46,088",105.555,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
200,"00:01:46,088","00:01:46,621",106.088,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
201,"00:01:46,621","00:01:47,154",106.62100000000001,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
202,"00:01:47,154","00:01:47,687",107.154,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
203,"00:01:47,687","00:01:48,220",107.687,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
204,"00:01:48,220","00:01:48,753",108.22,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
205,"00:01:48,753","00:01:49,286",108.753,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
206,"00:01:49,286","00:01:49,819",109.286,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
207,"00:01:49,819","00:01:50,353",109.819,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
208,"00:01:50,353","00:01:50,886",110.35300000000001,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
209,"00:01:50,886","00:01:51,419",110.886,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
210,"00:01:51,419","00:01:51,952",111.419,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
211,"00:01:51,952","00:01:52,485",111.952,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
212,"00:01:52,485","00:01:53,018",112.485,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
213,"00:01:53,018","00:01:53,551",113.018,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
214,"00:01:53,551","00:01:54,084",113.551,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
215,"00:01:54,084","00:01:54,617",114.084,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
216,"00:01:54,617","00:01:55,150",114.61699999999999,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
217,"00:01:55,150","00:01:55,684",115.15,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
218,"00:01:55,684","00:01:56,217",115.684,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
219,"00:01:56,217","00:01:56,750",116.217,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
220,"00:01:56,750","00:01:57,283",116.75,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
221,"00:01:57,283","00:01:57,816",117.283,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
222,"00:01:57,816","00:01:58,349",117.816,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
223,"00:01:58,349","00:01:58,882",118.34899999999999,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
224,"00:01:58,882","00:01:59,415",118.882,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
225,"00:01:59,415","00:01:59,948",119.41499999999999,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
226,"00:01:59,948","00:02:00,482",119.94800000000001,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
227,"00:02:00,482","00:02:01,015",120.482,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
228,"00:02:01,015","00:02:01,548",121.015,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
229,"00:02:01,548","00:02:02,081",121.548,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
230,"00:02:02,081","00:02:02,614",122.081,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
231,"00:02:02,614","00:02:03,147",122.614,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
232,"00:02:03,147","00:02:03,680",123.147,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
233,"00:02:03,680","00:02:04,213",123.68,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
234,"00:02:04,213","00:02:04,746",124.213,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
235,"00:02:04,746","00:02:05,280",124.746,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
236,"00:02:05,280","00:02:05,813",125.28,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
237,"00:02:05,813","00:02:06,346",125.813,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
238,"00:02:06,346","00:02:06,879",126.346,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
239,"00:02:06,879","00:02:07,412",126.879,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
240,"00:02:07,412","00:02:07,945",127.412,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
241,"00:02:07,945","00:02:08,478",127.945,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
242,"00:02:08,478","00:02:09,011",128.478,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
243,"00:02:09,011","00:02:09,544",129.011,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
244,"00:02:09,544","00:02:10,077",129.544,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
245,"00:02:10,077","00:02:10,611",130.077,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
246,"00:02:10,611","00:02:11,144",130.611,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
247,"00:02:11,144","00:02:11,677",131.144,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568806,1.5
248,"00:02:11,677","00:02:12,210",131.677,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568806,1.5
249,"00:02:12,210","00:02:12,743",132.21,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568806,1.5
250,"00:02:12,743","00:02:13,276",132.743,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568806,1.5
251,"00:02:13,276","00:02:13,809",133.276,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568806,1.5
252,"00:02:13,809","00:02:14,342",133.809,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568806,1.5
253,"00:02:14,342","00:02:14,875",134.342,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568806,1.5
254,"00:02:14,875","00:02:15,409",134.875,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
255,"00:02:15,409","00:02:15,942",135.409,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
256,"00:02:15,942","00:02:16,475",135.942,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
257,"00:02:16,475","00:02:17,008",136.475,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
258,"00:02:17,008","00:02:17,541",137.008,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
259,"00:02:17,541","00:02:18,074",137.541,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
260,"00:02:18,074","00:02:18,607",138.074,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
261,"00:02:18,607","00:02:19,140",138.607,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
262,"00:02:19,140","00:02:19,673",139.14,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
263,"00:02:19,673","00:02:20,206",139.673,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
264,"00:02:20,206","00:02:20,740",140.206,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
265,"00:02:20,740","00:02:21,273",140.74,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
266,"00:02:21,273","00:02:21,806",141.273,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
267,"00:02:21,806","00:02:22,339",141.806,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
268,"00:02:22,339","00:02:22,872",142.339,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
269,"00:02:22,872","00:02:23,405",142.872,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
270,"00:02:23,405","00:02:23,938",143.405,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
271,"00:02:23,938","00:02:24,471",143.938,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
272,"00:02:24,471","00:02:25,004",144.471,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
273,"00:02:25,004","00:02:25,538",145.004,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
274,"00:02:25,538","00:02:26,071",145.538,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568806,1.5
275,"00:02:26,071","00:02:26,604",146.071,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
276,"00:02:26,604","00:02:27,137",146.60399999999998,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
277,"00:02:27,137","00:02:27,670",147.137,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
278,"00:02:27,670","00:02:28,203",147.67000000000002,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
279,"00:02:28,203","00:02:28,736",148.203,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
280,"00:02:28,736","00:02:29,269",148.736,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
281,"00:02:29,269","00:02:29,802",149.269,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
282,"00:02:29,802","00:02:30,336",149.802,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
283,"00:02:30,336","00:02:30,869",150.336,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
284,"00:02:30,869","00:02:31,402",150.869,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
285,"00:02:31,402","00:02:31,935",151.402,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
286,"00:02:31,935","00:02:32,468",151.935,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
287,"00:02:32,468","00:02:33,001",152.46800000000002,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
288,"00:02:33,001","00:02:33,534",153.001,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
289,"00:02:33,534","00:02:34,067",153.534,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
290,"00:02:34,067","00:02:34,600",154.067,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
291,"00:02:34,600","00:02:35,133",154.6,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
292,"00:02:35,133","00:02:35,667",155.133,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
293,"00:02:35,667","00:02:36,200",155.667,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
294,"00:02:36,200","00:02:36,733",156.2,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
295,"00:02:36,733","00:02:37,266",156.733,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
296,"00:02:37,266","00:02:37,799",157.266,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
297,"00:02:37,799","00:02:38,332",157.799,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
298,"00:02:38,332","00:02:38,865",158.332,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
299,"00:02:38,865","00:02:39,398",158.865,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
300,"00:02:39,398","00:02:39,931",159.398,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
301,"00:02:39,931","00:02:40,465",159.93099999999998,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
302,"00:02:40,465","00:02:40,998",160.465,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
303,"00:02:40,998","00:02:41,531",160.998,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
304,"00:02:41,531","00:02:42,064",161.531,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
305,"00:02:42,064","00:02:42,597",162.064,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
306,"00:02:42,597","00:02:43,130",162.597,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
307,"00:02:43,130","00:02:43,663",163.13,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
308,"00:02:43,663","00:02:44,196",163.663,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
309,"00:02:44,196","00:02:44,729",164.196,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
310,"00:02:44,729","00:02:45,262",164.72899999999998,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
311,"00:02:45,262","00:02:45,796",165.262,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
312,"00:02:45,796","00:02:46,329",165.796,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
313,"00:02:46,329","00:02:46,862",166.329,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
314,"00:02:46,862","00:02:47,395",166.862,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
315,"00:02:47,395","00:02:47,928",167.395,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
316,"00:02:47,928","00:02:48,461",167.928,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
317,"00:02:48,461","00:02:48,994",168.461,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
318,"00:02:48,994","00:02:49,527",168.994,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
319,"00:02:49,527","00:02:50,060",169.527,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
320,"00:02:50,060","00:02:50,594",170.06,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
321,"00:02:50,594","00:02:51,127",170.594,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
322,"00:02:51,127","00:02:51,660",171.127,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
323,"00:02:51,660","00:02:52,193",171.66,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
324,"00:02:52,193","00:02:52,726",172.19299999999998,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
325,"00:02:52,726","00:02:53,259",172.726,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
326,"00:02:53,259","00:02:53,792",173.25900000000001,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
327,"00:02:53,792","00:02:54,325",173.792,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
328,"00:02:54,325","00:02:54,858",174.325,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
329,"00:02:54,858","00:02:55,392",174.858,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
330,"00:02:55,392","00:02:55,925",175.392,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
331,"00:02:55,925","00:02:56,458",175.925,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
332,"00:02:56,458","00:02:56,991",176.458,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
333,"00:02:56,991","00:02:57,524",176.99099999999999,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
334,"00:02:57,524","00:02:58,057",177.524,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
335,"00:02:58,057","00:02:58,590",178.05700000000002,1.8,1/2488,115,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
336,"00:02:58,590","00:02:59,123",178.59,1.8,1/2703,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
337,"00:02:59,123","00:02:59,656",179.123,1.8,1/2865,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
338,"00:02:59,656","00:03:00,189",179.656,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
339,"00:03:00,189","00:03:00,723",180.189,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
340,"00:03:00,723","00:03:01,256",180.723,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
341,"00:03:01,256","00:03:01,789",181.256,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
342,"00:03:01,789","00:03:02,322",181.789,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
343,"00:03:02,322","00:03:02,855",182.322,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
344,"00:03:02,855","00:03:03,388",182.855,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
345,"00:03:03,388","00:03:03,921",183.388,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
346,"00:03:03,921","00:03:04,454",183.921,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
347,"00:03:04,454","00:03:04,987",184.454,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
348,"00:03:04,987","00:03:05,521",184.987,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
349,"00:03:05,521","00:03:06,054",185.521,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
350,"00:03:06,054","00:03:06,587",186.054,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
351,"00:03:06,587","00:03:07,120",186.587,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
352,"00:03:07,120","00:03:07,653",187.12,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
353,"00:03:07,653","00:03:08,186",187.653,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
354,"00:03:08,186","00:03:08,719",188.186,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
355,"00:03:08,719","00:03:09,252",188.719,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
356,"00:03:09,252","00:03:09,785",189.252,1.8,1/2625,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
357,"00:03:09,785","00:03:10,318",189.785,1.8,1/2558,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
358,"00:03:10,318","00:03:10,852",190.318,1.8,1/2558,117,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
359,"00:03:10,852","00:03:11,385",190.852,1.8,1/2558,117,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
360,"00:03:11,385","00:03:11,918",191.385,1.8,1/2488,117,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
361,"00:03:11,918","00:03:12,451",191.918,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
362,"00:03:12,451","00:03:12,984",192.451,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
363,"00:03:12,984","00:03:13,517",192.984,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
364,"00:03:13,517","00:03:14,050",193.517,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
365,"00:03:14,050","00:03:14,583",194.05,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
366,"00:03:14,583","00:03:15,116",194.583,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
367,"00:03:15,116","00:03:15,650",195.11599999999999,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
368,"00:03:15,650","00:03:16,183",195.65,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
369,"00:03:16,183","00:03:16,716",196.183,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
370,"00:03:16,716","00:03:17,249",196.716,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
371,"00:03:17,249","00:03:17,782",197.249,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
372,"00:03:17,782","00:03:18,315",197.782,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
373,"00:03:18,315","00:03:18,848",198.315,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
374,"00:03:18,848","00:03:19,381",198.848,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
375,"00:03:19,381","00:03:19,914",199.381,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
376,"00:03:19,914","00:03:20,448",199.914,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
377,"00:03:20,448","00:03:20,981",200.448,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
378,"00:03:20,981","00:03:21,514",200.981,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
379,"00:03:21,514","00:03:22,047",201.514,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
380,"00:03:22,047","00:03:22,580",202.047,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
381,"00:03:22,580","00:03:23,113",202.57999999999998,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
382,"00:03:23,113","00:03:23,646",203.113,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
383,"00:03:23,646","00:03:24,179",203.64600000000002,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
384,"00:03:24,179","00:03:24,712",204.179,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
385,"00:03:24,712","00:03:25,245",204.712,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
386,"00:03:25,245","00:03:25,779",205.245,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
387,"00:03:25,779","00:03:26,312",205.779,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
388,"00:03:26,312","00:03:26,845",206.312,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
389,"00:03:26,845","00:03:27,378",206.845,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
390,"00:03:27,378","00:03:27,911",207.378,1.8,1/2364,114,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
391,"00:03:27,911","00:03:28,444",207.911,1.8,1/2151,116,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
392,"00:03:28,444","00:03:28,977",208.444,1.8,1/237,112,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
393,"00:03:28,977","00:03:29,510",208.977,1.8,1/188,112,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
394,"00:03:29,510","00:03:30,043",209.51,1.8,1/188,112,0.0,0.0,0.0,0.0,0.0,-119.937012,37.568802,1.5
395,"00:03:30,043","00:03:30,577",210.043,1.8,1/203,112,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
396,"00:03:30,577","00:03:31,110",210.577,1.8,1/202,112,0.0,0.0,0.0,0.0,0.0,-119.936996,37.568802,1.5
397,"00:03:31,110","00:03:31,643",211.11,1.8,1/348,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
398,"00:03:31,643","00:03:32,176",211.643,1.8,1/364,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
